Metadata_gene_name	Metadata_pert_name	Metadata_cell_line	n_measurements_paint	data_type_paint	Metadata_Well	Metadata_Plate	guide	cell_id	n_measurements_health	data_type_health
POLR2D	POLR2D-1	A549	24	cell_painting	L24	SQ00014612	POLR2D-1	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	B03	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	D03	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	F15	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	H15	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	J10	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	L10	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	N22	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	P22	SQ00014611	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	B03	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	D03	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	F15	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	H15	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	J10	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	L10	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	N22	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	P22	SQ00014610	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	B03	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	D03	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	F15	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	H15	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	J10	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	L10	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	N22	SQ00014612	POLR2D-2	A549	16	cell_health
POLR2D	POLR2D-2	A549	24	cell_painting	P22	SQ00014612	POLR2D-2	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	B21	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	D21	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	F23	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	H23	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	J02	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	L02	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	N04	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	P04	SQ00014611	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	B21	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	D21	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	F23	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	H23	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	J02	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	L02	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	N04	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	P04	SQ00014610	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	B21	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	D21	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	F23	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	H23	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	J02	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	L02	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	N04	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-1	A549	24	cell_painting	P04	SQ00014612	PPIB-1	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	B02	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	D02	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	F04	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	H04	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	J21	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	L21	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	N23	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	P23	SQ00014611	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	B02	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	D02	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	F04	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	H04	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	J21	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	L21	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	N23	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	P23	SQ00014610	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	B02	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	D02	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	F04	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	H04	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	J21	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	L21	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	N23	SQ00014612	PPIB-2	A549	16	cell_health
PPIB	PPIB-2	A549	24	cell_painting	P23	SQ00014612	PPIB-2	A549	16	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	D09	SQ00014611	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	N16	SQ00014611	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	D09	SQ00014610	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	N16	SQ00014610	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	D09	SQ00014612	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-1	A549	6	cell_painting	N16	SQ00014612	PRDX1-1	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	D11	SQ00014611	PRDX1-2	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	N14	SQ00014611	PRDX1-2	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	D11	SQ00014610	PRDX1-2	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	N14	SQ00014610	PRDX1-2	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	D11	SQ00014612	PRDX1-2	A549	4	cell_health
PRDX1	PRDX1-2	A549	6	cell_painting	N14	SQ00014612	PRDX1-2	A549	4	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	B07	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	D07	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	F19	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	H19	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	J06	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	L06	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	N18	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	P18	SQ00014611	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	B07	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	D07	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	F19	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	H19	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	J06	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	L06	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	N18	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	P18	SQ00014610	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	B07	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	D07	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	F19	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	H19	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	J06	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	L06	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	N18	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-1	A549	24	cell_painting	P18	SQ00014612	PSMA1-1	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	B06	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	D06	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	F18	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	H18	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	J07	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	L07	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	N19	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	P19	SQ00014611	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	B06	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	D06	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	F18	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	H18	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	J07	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	L07	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	N19	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	P19	SQ00014610	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	B06	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	D06	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	F18	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	H18	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	J07	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	L07	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	N19	SQ00014612	PSMA1-2	A549	16	cell_health
PSMA1	PSMA1-2	A549	24	cell_painting	P19	SQ00014612	PSMA1-2	A549	16	cell_health
PTK2	PTK2-1	A549	6	cell_painting	G19	SQ00014611	PTK2-1	A549	4	cell_health
PTK2	PTK2-1	A549	6	cell_painting	I06	SQ00014611	PTK2-1	A549	4	cell_health
PTK2	PTK2-1	A549	6	cell_painting	G19	SQ00014610	PTK2-1	A549	4	cell_health
PTK2	PTK2-1	A549	6	cell_painting	I06	SQ00014610	PTK2-1	A549	4	cell_health
PTK2	PTK2-1	A549	6	cell_painting	G19	SQ00014612	PTK2-1	A549	4	cell_health
PTK2	PTK2-1	A549	6	cell_painting	I06	SQ00014612	PTK2-1	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	G21	SQ00014611	PTK2-2	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	I04	SQ00014611	PTK2-2	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	G21	SQ00014610	PTK2-2	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	I04	SQ00014610	PTK2-2	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	G21	SQ00014612	PTK2-2	A549	4	cell_health
PTK2	PTK2-2	A549	6	cell_painting	I04	SQ00014612	PTK2-2	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	E15	SQ00014611	RAC1-1	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	K10	SQ00014611	RAC1-1	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	E15	SQ00014610	RAC1-1	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	K10	SQ00014610	RAC1-1	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	E15	SQ00014612	RAC1-1	A549	4	cell_health
RAC1	RAC1-1	A549	6	cell_painting	K10	SQ00014612	RAC1-1	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	E17	SQ00014611	RAC1-2	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	K08	SQ00014611	RAC1-2	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	E17	SQ00014610	RAC1-2	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	K08	SQ00014610	RAC1-2	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	E17	SQ00014612	RAC1-2	A549	4	cell_health
RAC1	RAC1-2	A549	6	cell_painting	K08	SQ00014612	RAC1-2	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	F09	SQ00014611	RAF1-1	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	L16	SQ00014611	RAF1-1	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	F09	SQ00014610	RAF1-1	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	L16	SQ00014610	RAF1-1	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	F09	SQ00014612	RAF1-1	A549	4	cell_health
RAF1	RAF1-1	A549	6	cell_painting	L16	SQ00014612	RAF1-1	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	F11	SQ00014611	RAF1-2	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	L14	SQ00014611	RAF1-2	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	F11	SQ00014610	RAF1-2	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	L14	SQ00014610	RAF1-2	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	F11	SQ00014612	RAF1-2	A549	4	cell_health
RAF1	RAF1-2	A549	6	cell_painting	L14	SQ00014612	RAF1-2	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	E19	SQ00014611	RHOA-1	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	K06	SQ00014611	RHOA-1	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	E19	SQ00014610	RHOA-1	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	K06	SQ00014610	RHOA-1	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	E19	SQ00014612	RHOA-1	A549	4	cell_health
RHOA	RHOA-1	A549	6	cell_painting	K06	SQ00014612	RHOA-1	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	E21	SQ00014611	RHOA-2	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	K04	SQ00014611	RHOA-2	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	E21	SQ00014610	RHOA-2	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	K04	SQ00014610	RHOA-2	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	E21	SQ00014612	RHOA-2	A549	4	cell_health
RHOA	RHOA-2	A549	6	cell_painting	K04	SQ00014612	RHOA-2	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	E23	SQ00014611	SDHB-1	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	K02	SQ00014611	SDHB-1	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	E23	SQ00014610	SDHB-1	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	K02	SQ00014610	SDHB-1	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	E23	SQ00014612	SDHB-1	A549	4	cell_health
SDHB	SDHB-1	A549	6	cell_painting	K02	SQ00014612	SDHB-1	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	G01	SQ00014611	SDHB-2	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	I24	SQ00014611	SDHB-2	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	G01	SQ00014610	SDHB-2	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	I24	SQ00014610	SDHB-2	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	G01	SQ00014612	SDHB-2	A549	4	cell_health
SDHB	SDHB-2	A549	6	cell_painting	I24	SQ00014612	SDHB-2	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	H09	SQ00014611	SLC2A1-1	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	J16	SQ00014611	SLC2A1-1	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	H09	SQ00014610	SLC2A1-1	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	J16	SQ00014610	SLC2A1-1	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	H09	SQ00014612	SLC2A1-1	A549	4	cell_health
SLC2A1	SLC2A1-1	A549	6	cell_painting	J16	SQ00014612	SLC2A1-1	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	H11	SQ00014611	SLC2A2-2	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	J14	SQ00014611	SLC2A2-2	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	H11	SQ00014610	SLC2A2-2	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	J14	SQ00014610	SLC2A2-2	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	H11	SQ00014612	SLC2A2-2	A549	4	cell_health
SLC2A2	SLC2A2-2	A549	6	cell_painting	J14	SQ00014612	SLC2A2-2	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	G03	SQ00014611	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	I22	SQ00014611	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	G03	SQ00014610	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	I22	SQ00014610	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	G03	SQ00014612	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-1	A549	6	cell_painting	I22	SQ00014612	SMARCB1-1	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	G05	SQ00014611	SMARCB1-2	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	I20	SQ00014611	SMARCB1-2	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	G05	SQ00014610	SMARCB1-2	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	I20	SQ00014610	SMARCB1-2	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	G05	SQ00014612	SMARCB1-2	A549	4	cell_health
SMARCB1	SMARCB1-2	A549	6	cell_painting	I20	SQ00014612	SMARCB1-2	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	G07	SQ00014611	STAT3-1	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	I18	SQ00014611	STAT3-1	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	G07	SQ00014610	STAT3-1	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	I18	SQ00014610	STAT3-1	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	G07	SQ00014612	STAT3-1	A549	4	cell_health
STAT3	STAT3-1	A549	6	cell_painting	I18	SQ00014612	STAT3-1	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	G09	SQ00014611	STAT3-2	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	I16	SQ00014611	STAT3-2	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	G09	SQ00014610	STAT3-2	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	I16	SQ00014610	STAT3-2	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	G09	SQ00014612	STAT3-2	A549	4	cell_health
STAT3	STAT3-2	A549	6	cell_painting	I16	SQ00014612	STAT3-2	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	G11	SQ00014611	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	I14	SQ00014611	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	G11	SQ00014610	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	I14	SQ00014610	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	G11	SQ00014612	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-1	A549	6	cell_painting	I14	SQ00014612	SUZ12-1	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	G13	SQ00014611	SUZ12-2	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	I12	SQ00014611	SUZ12-2	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	G13	SQ00014610	SUZ12-2	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	I12	SQ00014610	SUZ12-2	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	G13	SQ00014612	SUZ12-2	A549	4	cell_health
SUZ12	SUZ12-2	A549	6	cell_painting	I12	SQ00014612	SUZ12-2	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	H16	SQ00014611	TXN-1	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	J09	SQ00014611	TXN-1	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	H16	SQ00014610	TXN-1	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	J09	SQ00014610	TXN-1	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	H16	SQ00014612	TXN-1	A549	4	cell_health
TXN	TXN-1	A549	6	cell_painting	J09	SQ00014612	TXN-1	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	H14	SQ00014611	TXN-2	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	J11	SQ00014611	TXN-2	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	H14	SQ00014610	TXN-2	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	J11	SQ00014610	TXN-2	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	H14	SQ00014612	TXN-2	A549	4	cell_health
TXN	TXN-2	A549	6	cell_painting	J11	SQ00014612	TXN-2	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	F16	SQ00014611	XBP-1	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	L09	SQ00014611	XBP-1	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	F16	SQ00014610	XBP-1	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	L09	SQ00014610	XBP-1	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	F16	SQ00014612	XBP-1	A549	4	cell_health
XBP	XBP-1	A549	6	cell_painting	L09	SQ00014612	XBP-1	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	F14	SQ00014611	XBP-2	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	L11	SQ00014611	XBP-2	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	F14	SQ00014610	XBP-2	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	L11	SQ00014610	XBP-2	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	F14	SQ00014612	XBP-2	A549	4	cell_health
XBP	XBP-2	A549	6	cell_painting	L11	SQ00014612	XBP-2	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	D16	SQ00014611	YAP1-1	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	N09	SQ00014611	YAP1-1	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	D16	SQ00014610	YAP1-1	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	N09	SQ00014610	YAP1-1	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	D16	SQ00014612	YAP1-1	A549	4	cell_health
YAP1	YAP1-1	A549	6	cell_painting	N09	SQ00014612	YAP1-1	A549	4	cell_health
