features	cell_health_median_target_vb_live_cell_roundness	cell_health_median_target_cc_g1_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_mitosis_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_s	cell_health_median_target_cc_early_mitosis_n_objects	cell_health_median_target_cc_polynuclear_high_h2ax	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_late_mitosis_n_objects	cell_health_median_target_cc_s_intensity_nucleus_area_mean	cell_health_median_target_cc_all_n_objects	cell_health_median_target_cc_cc_g2	cell_health_median_target_vb_percent_early_apoptosis	cell_health_median_target_cc_cc_n_spots_h2ax_mean	cell_health_median_target_cc_s_high_h2ax	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_ros_back_mean	cell_health_median_target_cc_polyploid_n_objects	cell_health_median_target_cc_cc_n_objects	cell_health_median_target_vb_percent_late_apoptosis	cell_health_median_target_cc_g2_n_objects	cell_health_median_target_vb_live_cell_width_length	cell_health_median_target_cc_cc_high_h2ax	cell_health_median_target_cc_polyploid_high_h2ax	cell_health_median_target_cc_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_g2_high_h2ax	cell_health_median_target_cc_s_intensity_nucleus_area_sum	cell_health_median_target_cc_s_n_objects	cell_health_median_target_cc_s_n_spots_h2ax_mean	cell_health_median_target_cc_all_high_h2ax	cell_health_median_target_cc_late_mitosis_high_h2ax	cell_health_median_target_cc_early_mitosis_high_h2ax	cell_health_median_target_vb_percent_dead	cell_health_median_target_cc_polynuclear_n_objects	cell_health_median_target_vb_percent_caspase_dead_only	cell_health_median_target_cc_g2_plus_all_m_count	cell_health_median_target_cc_g1_n_spots_h2ax_mean	cell_health_median_target_cc_mitosis_n_objects	cell_health_median_target_cc_cc_late_mitosis	cell_health_median_target_cc_g2_g1_count	cell_health_median_target_vb_percent_live	cell_health_median_target_cc_g2_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_infection_percentage	cell_health_median_target_cc_cc_early_mitosis	cell_health_median_target_vb_percent_dead_only	cell_health_median_target_vb_live_cell_area	cell_health_median_target_cc_infection_percentage	cell_health_median_target_cc_polynuclear_n_spots_h2ax_mean	cell_health_median_target_cc_all_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_n_spots_h2ax_mean	cell_health_median_target_cc_cc_mitosis	cell_health_median_target_vb_percent_all_apoptosis	cell_health_median_target_cc_g1_n_objects	cell_health_median_target_cc_all_large_round_polyploid_mean	cell_health_median_target_cc_cc_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_all_large_notround_polynuclear_mean	cell_health_median_target_cc_g2_n_spots_h2ax_mean	cell_health_median_target_cc_polyploid_n_spots_h2ax_mean	cell_health_median_target_cc_g1_plus_g2_count	cell_health_median_target_cc_g1_high_h2ax	cell_health_median_target_vb_ros_mean	cell_health_median_target_cc_late_mitosis_n_spots_h2ax_mean	cell_health_median_target_cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_cc_cc_g1	cell_health_median_target_cc_all_nucleus_roundness_mean	cell_health_median_target_cc_s_n_spots_h2ax_per_nucleus_area_mean	cell_health_median_target_vb_num_live_cells	cell_health_median_target_cc_early_mitosis_n_spots_h2ax_mean
Cells_RadialDistribution_FracAtD_AGP_3of4	0.0001480636832061465	0.0	-0.0	-0.0	-0.004618453175205657	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.017161663577884533	-0.03109031987826668	-0.0	0.023413730228751897	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.04853560424825064	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.048522808515391674	-0.0	0.0	0.0	0.05477722608059586	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.024171088916282606	-0.0	-0.034455099287932896	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.007101532142327538	0.0
Cells_RadialDistribution_FracAtD_DNA_1of4	-0.012718553918769807	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.07252441677206783	-0.0	-0.02821790350564517	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.023039903936846455	-0.0	-0.0	-0.008558509075579862	0.0	-0.0	-0.0	0.0	-0.0477185489376902	-0.031063463860975523	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.031076862918463625	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.033931186436577394	-0.0	0.0	0.0	-0.012271428134819086	-0.006995607197018414	0.041353483229482214	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.03831204287513288	0.0
Cells_RadialDistribution_FracAtD_DNA_2of4	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.009489773721437438	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.012213766805431103	-0.0035364188255275256	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006739767884322947	-0.0	-0.0	0.0	-0.0	-0.0	0.03220891240819812	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.03056317669154974	0.0
Cells_RadialDistribution_FracAtD_DNA_3of4	0.0	-0.037407250585538614	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.012426421289988799	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0008931468385740077	0.0	-0.0	-0.0	-0.0	-0.0	-0.02378658384287636	-0.0	-0.0	-0.0	0.0	0.003524642173495298	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.07687797703993494	-0.03952805216639299	0.0	0.0019523452584975845	-0.0	-0.0	-0.009396698857232981	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.011293404489211328	-0.015969285338514095	-0.0	-0.0	-0.0
Cells_RadialDistribution_FracAtD_DNA_4of4	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.005358219730249374	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_RadialDistribution_FracAtD_ER_3of4	0.02626896658531018	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.07933304461687532	0.0	-0.01636382510678079	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.003017214144247674	-0.0	0.0	-0.0	0.015545942154505964	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.06544275568052996	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.049543668347298224	-0.0	0.0	0.0	0.0	-0.0	-0.026416197103520493	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.002760350715363768	0.0
Cells_RadialDistribution_FracAtD_Mito_3of4	0.0	0.011179438731061314	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.018185086856443513	-0.0	-0.0	-0.0	0.0	0.0	0.00904764393044785	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0187753923179175	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.019959289848652844	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.009527104830310976	0.01275735307026776	0.0	-0.0	0.003529729072413279	0.009835618457624871	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0
Cells_RadialDistribution_MeanFrac_AGP_2of4	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.028764752033742996	-0.0	0.0014240330166351194	-0.01792688132917856	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.015654087567964447	0.0	-0.0	-0.0	0.0	-0.001744317415291797	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0004948761361866324	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.023878053538371097	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0
Cells_RadialDistribution_MeanFrac_AGP_3of4	-0.0	-0.0	-0.0	0.0	-0.0	0.009853053573053584	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.015865480076851117	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.016018185286683143	-0.0	-0.0	-0.0	0.0	0.017872568446501896	0.020547196782906688	0.0	0.0	-0.0	-0.03536136451931209	-0.015334969367879798	-0.0264814860217442	0.0	0.0	0.0	-0.006029945254687731	-0.0	-0.0	-0.0	-0.0	-0.035471666827926664	-0.0	-0.0	-0.0	-0.0	-0.0029081485172157417	-0.004032511352505729	-0.0	-0.0	0.0
Cells_RadialDistribution_MeanFrac_AGP_4of4	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.023009333737166862	-0.0	-0.0	-0.0	0.0	0.015431865741173353	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_RadialDistribution_MeanFrac_DNA_1of4	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.03457939748019885	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.08015761940371122	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0813768748280427	-0.0	0.0	0.006787756354907201	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.051243814823082136	-0.0	0.03817610975369525	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0007368025264257453	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_RadialDistribution_MeanFrac_DNA_2of4	-0.042263524577800214	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.05094249621213884	-0.0	-0.05889316170867858	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030447732019450578	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0
Cells_RadialDistribution_MeanFrac_DNA_3of4	-0.0	-0.0	0.0	0.0	-0.0	0.03624870888262922	0.0	0.0	-0.0	-0.025680030840197966	-0.0	-0.0034445292829479346	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.010028401968379742	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.009309950208390871	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.014159765654023411	-0.0	-0.0	-0.0005377977873259126	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.024306821379216255	0.0	-0.0	0.0	-0.0	0.0	-0.03326105783856469	-0.0	-0.0	0.0	0.0	-0.0443964392522275	-0.013537364565201946	-0.0	-0.0	-0.0
Cells_RadialDistribution_MeanFrac_DNA_4of4	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.012747885245170681	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.002906960428233379	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0
Cells_RadialDistribution_MeanFrac_ER_3of4	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.09715654149575308	0.0	-0.0037694768290651684	-0.030981232673121042	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.02654204778966769	-0.0	-0.0	-0.01620614967867622	0.0	-0.0	0.11938815833923729	0.0	0.026410097537357576	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.05125526428632743	-0.0	0.0	0.0	-0.0	-0.0	-0.10869351604463598	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Cells_RadialDistribution_MeanFrac_Mito_3of4	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.015353385956430028	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
Cells_RadialDistribution_RadialCV_AGP_4of4	0.04102436556976459	-0.019468754214333733	0.0	-0.0	-0.0	0.0062946889040131765	0.0	-0.0	-0.0	0.14473383779671894	0.011555768011900195	0.02903584154828002	-0.022610713479225723	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.031288987149764	0.0	-0.0	0.0445223905409279	-0.008948999811261961	-0.0	0.0	-0.0	0.0312913390073701	0.034883586580815924	-0.0	-0.03262892377497322	-0.0	-0.0	-0.024446643067336037	0.0	0.0	-0.019305170156158596	-0.0	0.0	0.17914016520514864	-0.0	0.025803437197782712	-0.0	-0.0	0.00655636515533561	-0.057423005023868226	-0.0	-0.0	-0.0	-0.1227431886195061	-0.0	-0.0	0.0	0.0	0.028961766265478108	-0.0765248257072324	-0.0	0.0	-0.0	-0.0014265809941724896	-0.0	-0.0	-0.03611486261838995	-0.0	-0.0	-0.0	-0.038824741969383986	-0.0	0.0	-0.0
Cells_RadialDistribution_RadialCV_DNA_2of4	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0
Cells_RadialDistribution_RadialCV_DNA_3of4	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.001080879425810762	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0
Cells_RadialDistribution_RadialCV_ER_2of4	0.0	0.0	-0.004839092902169218	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.024185969847429767	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0014543700388652309	-0.0	-0.0	-0.0	0.0	-0.00470858625178844	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.007028326996456106	0.0	0.0	-0.0	-0.048266380266025116	0.0	-0.0	-0.0	-0.002116713329205793	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.03501184972214714	0.0	-0.005415475542637786	-0.0	-0.0	-0.0	-0.0806057683171972	0.0	0.0	0.0
Cells_Texture_AngularSecondMoment_AGP_10_0	-0.009225628745031375	0.02910977082090755	0.0	0.0	0.007430061092574322	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.029343887434998623	0.010131390336062859	0.04382396750593445	0.0	0.0	0.0	0.0	0.0	0.015110428280493216	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.029673838309150078	-0.0	-0.003620638493877227	0.0	0.0	0.025000550245858996	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.028995380346916157	0.013198811101888738	-0.0	-0.0	-0.0	0.01880873850664262	0.03429376962001673	0.0	0.0	0.0142429043743856	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.002802986122288101	-0.0	0.0
Cells_Texture_AngularSecondMoment_AGP_20_0	-0.0	0.031440285109144664	0.0	0.0	0.09881437641174518	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.03216805521924217	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0333050881209241	0.03929033719024968	0.042343018392543515	0.0	0.0	0.0	0.0	0.0	0.03275810500448035	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.05045351080337071	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.05089133748618884	0.022289614326022496	-0.0	-0.0	0.0	0.0	0.0771608528252132	0.0	0.0	0.025920187476000913	-0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	0.03468689728943565	-0.0	0.0
Cells_Texture_AngularSecondMoment_AGP_5_0	-0.0	0.03159241448799737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0013161548892750615	0.0006141004754876597	0.0	0.0	0.0	-0.0	-0.0	0.0	0.00693673127637353	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.004523344598442633	-0.0009423636480579625	-0.006661814193272088	0.0	0.0	0.012118991917222526	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.014836879330864309	0.004894395011548148	-0.0	-0.0	-0.0	0.018023238282924566	0.03748035022627789	0.0	0.0	0.0018059967459335203	-0.0	0.0	-0.0	0.0	0.0	-0.009588630847978532	-0.0	0.0	-0.0	0.0
Cells_Texture_AngularSecondMoment_DNA_10_0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Cells_Texture_AngularSecondMoment_DNA_5_0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0
Cells_Texture_Contrast_AGP_10_0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.012501454491015015	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.01544065717496046	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.007942219247120678	-0.004365528690605995	-0.0	0.0	-0.0	-0.0	0.0	-0.026079147752735992	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0	0.09221223704678026	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.01834560533899288	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.008224013960464271	-0.0
Cells_Texture_Contrast_AGP_20_0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.005480826835925924	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
Cells_Texture_Contrast_AGP_5_0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0
Cells_Texture_Contrast_DNA_10_0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.007050532830217954	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0
Cells_Texture_Contrast_DNA_20_0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.012292587169915206	0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0
Cells_Texture_Contrast_DNA_5_0	0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.018949517470825565	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0
Cells_Texture_Contrast_ER_10_0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.010667451872087905	0.0	0.0	-0.0	0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	-0.0
